Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_price,Price,kilometers_driven_log,price_log,Brand,Model
Audi A6 35 TDI Matrix,Chennai,2015,20000,Diesel,Automatic,First,18.53,1968.0,187.74,5.0,67.67,35.5,9.903487552536127,3.56953269648137,Audi,A6
Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,Diesel,Manual,First,24.0,1186.0,73.97,5.0,8.18,6.28,10.39399821778671,1.8373699804801074,Hyundai,Grand
Mahindra Scorpio SLE BSIV,Delhi,2012,76777,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,11.67,4.88,11.248660395116255,1.5851452198650557,Mahindra,Scorpio
Tata Bolt Quadrajet XE,Hyderabad,2016,100303,Diesel,Manual,First,22.95,1248.0,74.0,5.0,7.43,3.7,11.515950883771916,1.308332819650179,Tata,Bolt
Hyundai EON Era Plus,Kochi,2015,43993,Petrol,Manual,First,21.1,814.0,55.2,5.0,11.67,3.45,10.691785809335006,1.2383742310432684,Hyundai,EON
Mahindra Scorpio S8 8 Seater,Kochi,2016,72118,Diesel,Manual,First,15.4,2179.0,120.0,8.0,11.67,10.23,11.186058945374214,2.325324579963535,Mahindra,Scorpio
Honda Accord 2001-2003 2.0 AT,Bangalore,2010,83000,Petrol,Automatic,Second,11.1,2354.0,142.0,5.0,11.67,6.5,11.326595886778735,1.8718021769015913,Honda,Accord
Volkswagen Polo 1.2 MPI Highline,Mumbai,2016,7523,Petrol,Manual,First,16.2,1199.0,74.0,5.0,10.15,6.15,8.925720273560222,1.8164520818184267,Volkswagen,Polo
Maruti Eeco 7 Seater Standard,Mumbai,2014,34670,Petrol,Manual,First,15.1,1196.0,73.0,7.0,4.71,2.9,10.45363003867907,1.0647107369924282,Maruti,Eeco
Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,7.45,5.5,10.308952660644293,1.7047480922384253,Hyundai,Grand
Ford Endeavour 3.2 Titanium AT 4X4,Chennai,2017,17000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,35.29,31.0,9.740968623038354,3.4339872044851463,Ford,Endeavour
Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,Diesel,Manual,First,24.0,1186.0,73.97,5.0,8.18,4.25,10.989706695774244,1.4469189829363254,Hyundai,Grand
Maruti Swift VDI,Kochi,2016,65210,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.88,5.48,11.085368110387249,1.7011051009599243,Maruti,Swift
Hyundai i20 1.2 Asta Option,Bangalore,2016,19000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,10.25,7.25,9.852194258148577,1.9810014688665833,Hyundai,i20
Maruti Swift Dzire VXi,Hyderabad,2012,50000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,7.88,3.0,10.819778284410283,1.0986122886681098,Maruti,Swift
BMW 3 Series 320d Luxury Line,Hyderabad,2015,47000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,53.68,29.5,10.757902880692196,3.3843902633457743,BMW,3
Honda City ZX GXi,Mumbai,2007,75000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,13.58,1.49,11.225243392518447,0.3987761199573678,Honda,City
Hyundai i10 Sportz 1.2 AT,Pune,2013,54534,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,11.67,3.65,10.906579639346825,1.2947271675944,Hyundai,i10
Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,12.12,10.9,9.472704636443673,2.388762789235098,Ford,Ecosport
Maruti Celerio ZXI MT,Bangalore,2015,48808,Petrol,Manual,First,23.1,998.0,67.04,5.0,6.05,4.3,10.79564951283169,1.4586150226995167,Maruti,Celerio
Maruti Ertiga VDI,Pune,2012,63001,Diesel,Manual,Second,20.77,1248.0,88.76,7.0,11.27,6.11,11.050905878263567,1.809926773183504,Maruti,Ertiga
Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2015,64771,Diesel,Manual,First,12.8,2494.0,102.0,8.0,24.01,15.5,11.078613251304343,2.740840023925201,Toyota,Innova
Honda City i VTEC SV,Mumbai,2016,34634,Petrol,Manual,First,17.8,1497.0,117.3,5.0,13.58,6.9,10.452591137512096,1.9315214116032138,Honda,City
Maruti Swift Dzire VXI,Bangalore,2012,69242,Petrol,Manual,First,19.1,1197.0,85.8,5.0,7.88,4.69,11.145362893910532,1.545432582458188,Maruti,Swift
Maruti Ritz LXi,Kochi,2011,33292,Petrol,Manual,First,18.5,1197.0,85.8,5.0,11.67,3.19,10.413072406865986,1.1600209167967532,Maruti,Ritz
Hyundai i20 Sportz AT 1.4,Pune,2012,55000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,10.25,3.75,10.915088464214607,1.3217558399823195,Hyundai,i20
Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,1000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,10.25,8.6,6.907755278982137,2.151762203259462,Hyundai,i20
Honda City 1.5 E MT,Chennai,2011,80000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,13.58,3.85,11.289781913656018,1.3480731482996928,Honda,City
Porsche Cayenne S Diesel,Coimbatore,2016,65003,Diesel,Automatic,First,13.6,4134.0,382.0,5.0,136.0,67.83,11.082188701658872,4.217004574957988,Porsche,Cayenne
Honda Amaze VX i-VTEC,Coimbatore,2019,16573,Petrol,Manual,First,17.8,1198.0,86.7,5.0,8.54,9.31,9.715530144123544,2.231089091288976,Honda,Amaze
Honda Civic 2006-2010 1.8 S AT,Pune,2008,152633,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,11.67,3.0,11.93579162609175,1.0986122886681098,Honda,Civic
Hyundai i20 Magna 1.2,Bangalore,2015,53000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,10.25,5.5,10.87804719253426,1.7047480922384253,Hyundai,i20
Hyundai Creta 1.6 CRDi SX,Hyderabad,2017,50129,Diesel,Manual,First,19.67,1582.0,126.2,5.0,16.06,13.3,10.822354961923732,2.5877640352277083,Hyundai,Creta
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,Hyderabad,2013,63716,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,44.8,23.0,11.062190987414528,3.1354942159291497,Audi,Q3
Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,Petrol,Manual,First,24.7,796.0,47.3,5.0,4.36,3.35,9.305650551780507,1.208960345836975,Maruti,Alto
BMW X1 sDrive 20d Exclusive,Chennai,2012,115000,Diesel,Automatic,Third,15.06,1995.0,177.0,5.0,48.18,10.0,11.652687407345388,2.302585092994046,BMW,X1
Hyundai i10 Magna,Delhi,2013,63265,Petrol,Manual,First,20.36,1197.0,78.9,5.0,11.67,2.95,11.055087532623364,1.0818051703517284,Hyundai,i10
Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,Diesel,Manual,First,21.66,1498.0,108.62,5.0,10.04,6.75,9.903487552536127,1.9095425048844386,Volkswagen,Ameo
Volkswagen Polo Petrol Highline 1.2L,Pune,2010,79000,Petrol,Manual,Third,16.47,1198.0,73.9,5.0,10.15,2.44,11.27720313144916,0.8919980393051105,Volkswagen,Polo
Maruti Ciaz VXi Plus,Mumbai,2015,41000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,11.11,5.85,10.621327345686446,1.766441661243765,Maruti,Ciaz
Volkswagen Polo GT TSI,Kochi,2015,26323,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,10.83,7.4,10.178198360706745,2.0014800002101243,Volkswagen,Polo
Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,8.23,3.8,11.238488619268468,1.33500106673234,Hyundai,Xcent
Honda Civic 2006-2010 1.8 S MT,Hyderabad,2008,69972,Petrol,Manual,First,13.5,1799.0,130.0,5.0,11.67,3.8,11.155850441010156,1.33500106673234,Honda,Civic
Honda City ZX GXi,Kolkata,2008,69000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,13.58,2.7,11.141861783579396,0.9932517730102834,Honda,City
Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96,2523.0,62.1,7.0,11.15,7.21,11.082142548877775,1.9754689512968577,Mahindra,Bolero
Honda City i VTEC V,Hyderabad,2016,29512,Petrol,Manual,First,17.4,1497.0,117.3,5.0,13.58,7.9,10.292552239276512,2.066862759472976,Honda,City
Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,8.23,4.2,10.839580911706463,1.4350845252893227,Hyundai,Xcent
Renault Duster 110PS Diesel RxL,Mumbai,2014,58003,Diesel,Manual,First,19.01,1461.0,108.45,5.0,15.05,5.75,10.96825001232884,1.749199854809259,Renault,Duster
Maruti A-Star AT VXI,Hyderabad,2013,56500,Petrol,Automatic,First,16.98,998.0,66.1,5.0,11.67,3.45,10.941995917134532,1.2383742310432684,Maruti,A-Star
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2014,29063,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,53.14,25.75,10.277221166482795,3.248434627109745,Audi,A4
Mahindra XUV500 W8 2WD,Coimbatore,2018,46811,Diesel,Manual,First,16.0,2179.0,140.0,7.0,18.865,16.59,10.753873497022564,2.808800104202353,Mahindra,XUV500
Renault Pulse Petrol RxZ,Coimbatore,2014,31897,Petrol,Manual,First,18.06,1198.0,74.96,5.0,11.67,4.69,10.370267240463384,1.545432582458188,Renault,Pulse
BMW 3 Series 320d,Mumbai,2009,52100,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,54.43,7.5,10.860920227741458,2.0149030205422647,BMW,3
Toyota Innova Crysta 2.4 GX MT,Hyderabad,2016,73000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,19.37,16.5,11.198214720130528,2.803360380906535,Toyota,Innova
Honda City 1.5 S MT,Kolkata,2009,31423,Petrol,Manual,First,17.0,1497.0,118.0,5.0,13.58,1.99,10.355295387837245,0.688134638736401,Honda,City
Maruti Swift VDI,Chennai,2014,75180,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.88,5.25,11.22764051711817,1.6582280766035324,Maruti,Swift
Renault Duster 110PS Diesel RxZ Plus,Mumbai,2013,75000,Diesel,Manual,Second,19.64,1461.0,108.45,5.0,15.05,5.4,11.225243392518447,1.6863989535702288,Renault,Duster
Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2014,15000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,10.15,3.9,9.615805480084347,1.3609765531356006,Volkswagen,Polo
Hyundai i20 Active 1.2 S,Mumbai,2015,12000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,10.25,5.8,9.392661928770137,1.7578579175523736,Hyundai,i20
BMW 5 Series 2013-2017 520d Luxury Line,Pune,2014,32000,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,67.87,30.5,10.373491181781864,3.417726683613366,BMW,5
Maruti Swift Dzire LDI,Hyderabad,2017,44504,Diesel,Manual,First,23.4,1248.0,74.0,5.0,7.88,5.6,10.70333435175513,1.7227665977411035,Maruti,Swift
Mercedes-Benz M-Class ML 350 4Matic,Ahmedabad,2012,66000,Diesel,Automatic,First,18.16,2987.0,165.0,5.0,11.67,23.0,11.097410021008562,3.1354942159291497,Mercedes-Benz,M-Class
Maruti Swift LDI,Jaipur,2015,39437,Diesel,Manual,First,28.4,1248.0,74.0,5.0,7.01,5.15,10.582459740914768,1.6389967146756448,Maruti,Swift
Hyundai Verna 1.6 CRDI AT SX Option,Coimbatore,2017,36931,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,14.254999999999999,9.48,10.516806585736159,2.2491843162669305,Hyundai,Verna
Tata Nano XTA,Bangalore,2016,17800,Petrol,Automatic,Second,21.9,624.0,37.48,4.0,11.67,2.38,9.786953736280177,0.8671004876833833,Tata,Nano
Maruti Swift Dzire LXi,Hyderabad,2009,71346,Petrol,Manual,First,17.5,1298.0,85.8,5.0,7.88,3.8,11.175296559665634,1.33500106673234,Maruti,Swift
Hyundai i20 Asta Option 1.2,Delhi,2015,45000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,10.25,5.5,10.714417768752456,1.7047480922384253,Hyundai,i20
Hyundai i20 1.2 Sportz,Hyderabad,2010,85155,Petrol,Manual,First,17.0,1197.0,80.0,5.0,10.25,3.55,11.352228404272937,1.2669476034873244,Hyundai,i20
Maruti Ciaz ZXi,Mumbai,2015,48823,Petrol,Manual,First,20.73,1373.0,91.1,5.0,11.11,6.35,10.795956792284281,1.8484548129046001,Maruti,Ciaz
Land Rover Range Rover 2.2L Prestige,Delhi,2015,37000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,120.0,36.0,10.51867319162636,3.58351893845611,Land,Rover
Tata Indigo LX BSII,Hyderabad,2005,92000,Diesel,Manual,Second,16.1,1405.0,70.0,5.0,11.67,1.1,11.429543856031177,0.09531017980432493,Tata,Indigo
Tata Zest Revotron 1.2T XM,Mumbai,2014,36000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,7.63,3.7,10.491274217438248,1.308332819650179,Tata,Zest
Mahindra XUV500 W10 1.99 mHawk,Delhi,2016,24569,Diesel,Manual,First,16.0,1997.0,140.0,7.0,18.865,13.5,10.109240764646255,2.6026896854443837,Mahindra,XUV500
Honda Accord 2.4 AT,Mumbai,2008,95000,Petrol,Automatic,Third,11.7,2354.0,177.6,5.0,11.67,2.85,11.461632170582678,1.0473189942805592,Honda,Accord
Tata Nano Twist XT,Coimbatore,2015,25811,Petrol,Manual,Second,25.4,624.0,37.5,4.0,11.67,2.13,10.158556036634712,0.7561219797213337,Tata,Nano
Hyundai Elantra CRDi S,Ahmedabad,2015,65000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,21.77,7.75,11.082142548877775,2.0476928433652555,Hyundai,Elantra
Tata Indica V2 eLS,Chennai,2017,100400,Diesel,Manual,First,25.0,1396.0,69.0,5.0,11.67,2.85,11.516917486239766,1.0473189942805592,Tata,Indica
Honda Amaze S i-Dtech,Jaipur,2014,76414,Diesel,Manual,First,25.8,1498.0,98.6,5.0,8.54,4.95,11.243921204440399,1.599387576580599,Honda,Amaze
Mahindra XUV500 W8 2WD,Kochi,2012,82103,Diesel,Manual,First,15.1,2179.0,140.0,7.0,18.865,6.2,11.315729835576818,1.824549292051046,Mahindra,XUV500
BMW X3 xDrive 20d Expedition,Pune,2013,98000,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,69.59,17.5,11.49272275765271,2.8622008809294686,BMW,X3
Hyundai Grand i10 1.2 Kappa Magna,Pune,2010,45252,Petrol,Manual,First,18.9,1197.0,81.86,5.0,6.8,2.25,10.720002147046358,0.8109302162163288,Hyundai,Grand
Maruti Baleno Zeta 1.2,Delhi,2017,10300,Petrol,Manual,First,21.4,1197.0,83.1,5.0,8.8,6.75,9.239899174217728,1.9095425048844386,Maruti,Baleno
Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42024,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,14.254999999999999,9.73,10.645996162633798,2.2752138961979136,Hyundai,Verna
Maruti Ertiga VDI,Kochi,2018,51236,Diesel,Manual,First,25.47,1248.0,88.5,7.0,10.83,8.49,10.844197688951027,2.138889000323256,Maruti,Ertiga
Mini Cooper S Carbon Edition,Mumbai,2013,52000,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,42.12,25.0,10.858998997563564,3.2188758248682006,Mini,Cooper
Maruti Ritz ZDi,Coimbatore,2015,42894,Diesel,Manual,First,23.2,1248.0,73.94,5.0,11.67,5.59,10.666487234994907,1.7209792871670078,Maruti,Ritz
Skoda Laura L n K 1.9 PD AT,Mumbai,2011,68000,Diesel,Automatic,First,15.6,1896.0,106.0,5.0,11.67,4.8,11.127262984158243,1.5686159179138452,Skoda,Laura
Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,69000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,12.12,5.45,11.141861783579396,1.6956156086751528,Ford,Ecosport
Hyundai i20 2015-2017 Sportz 1.2,Pune,2017,10000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,10.25,6.5,9.210340371976184,1.8718021769015913,Hyundai,i20
Honda Brio E MT,Chennai,2015,16000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,6.62,4.35,9.680344001221918,1.4701758451005926,Honda,Brio
Honda Amaze S i-Dtech,Kolkata,2013,46992,Diesel,Manual,First,25.8,1498.0,98.6,5.0,8.54,3.75,10.757732653438401,1.3217558399823195,Honda,Amaze
BMW 5 Series 2003-2012 520d,Pune,2010,170000,Diesel,Automatic,Third,18.48,1995.0,177.0,5.0,67.87,12.0,12.043553716032399,2.4849066497880004,BMW,5
Audi Q7 3.0 TDI Quattro Premium Plus,Delhi,2014,58000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,101.96000000000001,32.0,10.968198289528557,3.4657359027997265,Audi,Q7
Hyundai Grand i10 CRDi Magna,Jaipur,2015,50000,Diesel,Manual,Second,24.0,1120.0,70.0,5.0,7.45,4.0,10.819778284410283,1.3862943611198906,Hyundai,Grand
Nissan Micra Diesel XV,Kolkata,2011,39010,Diesel,Manual,First,23.08,1461.0,63.1,5.0,9.47,2.6,10.571573302500703,0.9555114450274363,Nissan,Micra
Hyundai Grand i10 Sportz,Jaipur,2016,26946,Petrol,Manual,First,18.9,1197.0,82.0,5.0,7.45,4.45,10.201590142315792,1.4929040961781488,Hyundai,Grand
Hyundai EON Era,Pune,2015,28700,Petrol,Manual,First,21.1,814.0,55.2,5.0,11.67,2.6,10.264652401747712,0.9555114450274363,Hyundai,EON
Mercedes-Benz New C-Class C250 Avantgarde,Chennai,2011,60000,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,49.49,16.0,11.002099841204238,2.772588722239781,Mercedes-Benz,New
Land Rover Range Rover 2.2L Pure,Delhi,2014,38999,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,120.0,32.5,10.571291283757406,3.481240089335692,Land,Rover
Mahindra Ssangyong Rexton RX7,Mumbai,2016,39000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,11.67,13.85,10.571316925111784,2.6282852326333477,Mahindra,Ssangyong
Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,Petrol,Manual,First,20.73,1373.0,91.1,5.0,11.11,8.76,8.959825623865841,2.1701959049483,Maruti,Ciaz
Mercedes-Benz R-Class R350 4Matic Long,Kochi,2014,45710,Petrol,Automatic,First,11.8,3498.0,272.0,7.0,11.67,23.68,10.73007237132579,3.164630810015805,Mercedes-Benz,R-Class
Maruti Dzire AMT VXI,Chennai,2017,42000,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,8.13,5.5,10.645424897265505,1.7047480922384253,Maruti,Dzire
Land Rover Range Rover Vogue SE 4.4 SDV8,Coimbatore,2013,75995,Diesel,Automatic,Second,11.49,4367.0,335.3,5.0,120.0,65.81,11.238422827630561,4.186771802468027,Land,Rover
Renault Duster 110PS Diesel RxZ,Kolkata,2013,57000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,15.05,4.99,10.950806546816688,1.6074359097634274,Renault,Duster
Hyundai Verna 1.6 SX,Chennai,2013,85350,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,14.254999999999999,5.7,11.354515728222587,1.7404661748405046,Hyundai,Verna
Toyota Corolla Altis 1.8 VL CVT,Coimbatore,2016,82725,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,25.27,11.99,11.323277132789812,2.4840729690394228,Toyota,Corolla
BMW 3 Series Sport,Mumbai,2016,19000,Diesel,Automatic,Second,21.76,1995.0,190.0,5.0,57.3,29.99,9.852194258148577,3.4008639927609177,BMW,3
Ford EcoSport 1.5 Ti VCT MT Signature,Chennai,2018,13900,Petrol,Manual,First,18.88,1499.0,110.4,5.0,11.475000000000001,9.5,9.539644119118783,2.2512917986064953,Ford,EcoSport
Maruti Swift VDI BSIV,Hyderabad,2014,108000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,7.88,5.5,11.589886506106357,1.7047480922384253,Maruti,Swift
Hyundai Santa Fe 4x4 AT,Bangalore,2016,36000,Diesel,Automatic,First,11.72,2199.0,194.3,7.0,11.67,23.0,10.491274217438248,3.1354942159291497,Hyundai,Santa
Tata Indica V2 DLS,Hyderabad,2013,62188,Diesel,Manual,First,17.2,1396.0,53.5,5.0,11.67,2.95,11.03791733406963,1.0818051703517284,Tata,Indica
Hyundai Grand i10 CRDi Sportz,Kochi,2015,58397,Diesel,Manual,First,24.0,1120.0,70.0,5.0,7.45,4.9,10.975019797633829,1.589235205116581,Hyundai,Grand
Hyundai Santro Xing XL,Chennai,2006,85000,Petrol,Manual,Third,18.16,1086.0,62.1,5.0,4.55,1.3,11.350406535472453,0.26236426446749106,Hyundai,Santro
Maruti Wagon R VXI AMT,Delhi,2016,30000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,5.68,4.25,10.308952660644293,1.4469189829363254,Maruti,Wagon
Mahindra XUV500 W10 2WD,Kochi,2018,29907,Diesel,Manual,First,16.0,2179.0,140.0,7.0,18.865,16.36,10.305847845690813,2.794839331174601,Mahindra,XUV500
Audi A4 2.0 TDI,Kolkata,2009,46000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,53.14,9.95,10.736396675471232,2.2975725511705014,Audi,A4
Volkswagen Vento Diesel Highline,Bangalore,2012,65000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,13.23,5.5,11.082142548877775,1.7047480922384253,Volkswagen,Vento
Maruti Vitara Brezza ZDi Plus Dual Tone,Delhi,2016,22000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,11.75,8.25,9.998797732340453,2.1102132003465894,Maruti,Vitara
Maruti Zen LX,Chennai,2002,99024,Petrol,Manual,First,17.3,993.0,60.0,5.0,11.67,0.95,11.503117523979142,-0.05129329438755058,Maruti,Zen
Hyundai i10 Era,Kochi,2016,34952,Petrol,Manual,First,19.81,1086.0,68.05,5.0,11.67,4.01,10.461730970631272,1.3887912413184778,Hyundai,i10
Honda WR-V Edge Edition i-VTEC S,Kochi,2019,13913,Petrol,Manual,First,17.5,1199.0,88.7,5.0,9.36,8.2,9.540578933841877,2.1041341542702074,Honda,WR-V
Honda City i DTEC VX,Chennai,2014,71000,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,13.58,6.2,11.170435156023453,1.824549292051046,Honda,City
Toyota Fortuner 4x2 4 Speed AT,Chennai,2012,97000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,37.17,16.75,11.48246625748552,2.8183982582710754,Toyota,Fortuner
Mahindra XUV500 AT W10 FWD,Delhi,2017,21000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,18.865,16.5,9.95227771670556,2.803360380906535,Mahindra,XUV500
Ford Endeavour XLT TDCi 4X4,Mumbai,2007,116000,Diesel,Manual,Third,10.9,2499.0,158.0,7.0,35.29,3.75,11.661345470088502,1.3217558399823195,Ford,Endeavour
Ford Figo Diesel ZXI,Kolkata,2012,110438,Diesel,Manual,First,20.0,1399.0,68.05,5.0,7.65,3.5,11.612209556499455,1.252762968495368,Ford,Figo
Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2017,66507,Petrol,Automatic,Second,19.0,1199.0,88.7,5.0,9.6,5.43,11.105062484262064,1.691939133945844,Honda,Jazz
Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,54650,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,35.29,30.35,10.908704493604684,3.4127965175055075,Ford,Endeavour
Nissan Sunny XL CVT,Hyderabad,2014,32000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,11.33,7.99,10.373491181781864,2.0781907597781832,Nissan,Sunny
Skoda Octavia Ambiente 1.9 TDI MT,Coimbatore,2011,75378,Diesel,Manual,First,18.7,1896.0,66.0,5.0,25.83,3.59,11.230270734232473,1.2781522025001875,Skoda,Octavia
Chevrolet Beat Diesel LT,Chennai,2012,82697,Diesel,Manual,First,25.44,936.0,57.6,5.0,11.67,1.9,11.32293860465852,0.6418538861723947,Chevrolet,Beat
Toyota Camry W2 (AT),Chennai,2009,135000,Petrol,Automatic,First,12.1,2362.0,164.7,5.0,40.62,4.7,11.813030057420567,1.547562508716013,Toyota,Camry
Renault Duster 110PS Diesel RxZ,Chennai,2012,149000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,15.05,7.25,11.911701584927597,1.9810014688665833,Renault,Duster
Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,38.72,24.46,10.173972600159388,3.1970391302590264,Mercedes-Benz,GLA
Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Petrol,Manual,Second,17.57,1193.0,88.7,5.0,7.7,3.9,10.06475570013225,1.3609765531356006,Tata,Zest
Hyundai i20 1.2 Magna,Coimbatore,2013,56127,Petrol,Manual,First,18.5,1197.0,80.0,5.0,10.25,5.15,10.935372259153528,1.6389967146756448,Hyundai,i20
Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,6.43,3.65,10.165851817003619,1.2947271675944,Maruti,Wagon
Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,8.23,5.0,10.165851817003619,1.6094379124341003,Hyundai,Xcent
Honda City 1.5 S MT,Kolkata,2009,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,13.58,2.3,10.645424897265505,0.8329091229351039,Honda,City
Hyundai Accent GLE,Pune,2001,130000,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,11.67,0.75,11.77528972943772,-0.2876820724517809,Hyundai,Accent
Hyundai Verna Xi (Petrol),Kochi,2009,137148,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,14.254999999999999,1.85,11.828815913685599,0.6151856390902335,Hyundai,Verna
Ford Figo Petrol ZXI,Kolkata,2010,114703,Petrol,Manual,First,15.6,1196.0,70.0,5.0,7.65,1.8,11.650101457962867,0.5877866649021191,Ford,Figo
Honda Amaze S i-Dtech,Kochi,2014,97439,Diesel,Manual,First,25.8,1498.0,98.6,5.0,8.54,4.41,11.486981820165282,1.4838746894587547,Honda,Amaze
Maruti Wagon R LX BSII,Chennai,2006,40000,Petrol,Manual,First,18.9,998.0,67.1,5.0,5.51,2.0,10.596634733096073,0.6931471805599453,Maruti,Wagon
Maruti Swift VDI BSIV,Hyderabad,2014,81609,Diesel,Manual,First,17.8,1248.0,74.0,5.0,7.88,5.55,11.309694828987896,1.713797927758343,Maruti,Swift
Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,Diesel,Automatic,First,13.0,2987.0,258.0,5.0,86.97,31.75,10.239959789157341,3.457892725338701,Mercedes-Benz,E-Class
Audi A6 2011-2015 35 TDI Technology,Bangalore,2015,37500,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,67.1,32.0,10.532096211958502,3.4657359027997265,Audi,A6
Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,2010,37000,Diesel,Automatic,First,13.5,2987.0,282.0,5.0,11.67,21.0,10.51867319162636,3.044522437723423,Mercedes-Benz,S
Maruti Swift Dzire LDi,Ahmedabad,2010,83000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,7.88,2.75,11.326595886778735,1.0116009116784799,Maruti,Swift
Toyota Corolla H2,Coimbatore,2005,79012,Petrol,Manual,First,13.4,1794.0,125.0,5.0,21.085,2.64,11.27735501864789,0.9707789171582248,Toyota,Corolla
